53528.33005 -11.34514 0.01320 -10.21327 0.01005 -10.07653 0.01100
53543.31155 -11.29099 0.01192 -10.19394 0.02770 -10.04956 0.02457
53562.36550 -11.27071 0.00658 -10.25646 0.01968  -9.99671 0.01182
53585.25874 -11.33737 0.00606 -10.32398 0.00872 -10.00069 0.01538
53589.28021 -11.33796 0.00592 -10.29764 0.01507  -9.97842 0.01200
53592.25895 -11.35426 0.00533 -10.33693 0.00805 -10.00888 0.02559
53606.22678 -11.40035 0.00824 -10.35984 0.02535  -9.98211 0.01707
53614.20124 -11.41852 0.00575 -10.39480 0.00841 -10.02984 0.01061
53620.19189 -11.41817 0.00580 -10.37225 0.00845 -10.03774 0.01028
53625.16944 -11.40999 0.02244 -10.35309 0.01194 -10.02166 0.01518
53629.18497 -11.46617 0.01316 -10.44538 0.01983 -10.10154 0.04167
53633.13966 -11.44085 0.00982 -10.42406 0.01465 -10.13474 0.01803
53638.16367 -11.44597 0.00639 -10.39730 0.00974 -10.02937 0.03642
53640.19316 -11.45344 0.00774 -10.42266 0.00981 -10.03620 0.01982
53643.11537 -11.45297 0.00575 -10.36937 0.01733 -10.06817 0.02407
53651.05378 -11.46493 0.00621 -10.43871 0.01340 -10.07631 0.01095
53654.08263 -11.48186 0.01179 -10.39428 0.02140 -10.05031 0.03242
53659.05950 -11.47219 0.00840 -10.42543 0.01435 -10.16869 0.03904
53661.07261 -11.45293 0.00891 -10.40772 0.02930 -10.03196 0.04210
53665.05490 -11.45976 0.00774 -10.38912 0.00964 -10.09475 0.01773
53668.01704 -11.46583 0.00561 -10.43545 0.00974 -10.09633 0.03462
53673.01963 -11.46616 0.00654 -10.41692 0.01033 -10.12749 0.01267
53675.02226 -11.48642 0.00513 -10.43041 0.00834 -10.12142 0.02403
53678.02351 -11.47520 0.00583 -10.42984 0.00930 -10.12177 0.01159
53680.01132 -11.48257 0.00653 -10.44418 0.01460 -10.12425 0.01395
53682.01265 -11.49129 0.00857 -10.41034 0.03426 -10.19999 0.01732
53687.01571 -11.53084 0.01179 -10.42375 0.02140 -10.08074 0.03242
53690.04466 -11.48959 0.00930 -10.43812 0.02907 -10.13493 0.02071
53693.00722 -11.55356 0.01477 -10.40162 0.02522 -10.06234 0.03305
53699.02065 -11.51635 0.00661 -10.39780 0.01103 -10.15368 0.01827
53701.02708 -11.50961 0.00630 -10.39993 0.01332 -10.17119 0.01355
53703.03240 -11.49137 0.00728 -10.42159 0.01131 -10.18949 0.01331
53826.39277 -11.50498 0.00622 -10.42035 0.00870 -10.18497 0.01346
53832.35641 -11.51547 0.01179 -10.39461 0.02140 -10.15510 0.03242
53839.37566 -11.51378 0.01169 -10.42896 0.01781 -10.23582 0.02045
53845.39092 -11.55264 0.01082 -10.39714 0.01693 -10.19453 0.01958
53852.37174 -11.52778 0.00572 -10.36270 0.00873 -10.18309 0.00982
53863.29130 -11.53743 0.00646 -10.33594 0.01210 -10.22200 0.01026
53877.37713 -11.50538 0.00970 -10.28438 0.01383 -10.18653 0.01639
53886.36115 -11.48302 0.01082 -10.28564 0.00861 -10.19490 0.00923
53896.37716 -11.44671 0.01978 -10.28695 0.01786 -10.18900 0.04033
53903.29046 -11.46062 0.00646 -10.27709 0.01148 -10.17298 0.02480
